code,school,previous_prom,education_form,specialization,romanian_level,native_subject,extra_language,extra_language_grades,mandatory_subject,chosen_subject,tic,avg,passed,native_level,county,year,full_school_name,city,medium,school_code,name_hu,city_ro,city_hu,county_ro,county_hu,school_type,mandatory_grade_initial,mandatory_grade_final,mandatory_grade_contestation,chosen_grade_initial,chosen_grade_final,chosen_grade_contestation,romanian_grade_initial,romanian_grade_final,romanian_grade_contestation,native_grade_initial,native_grade_final,native_grade_contestation,nationality,specialization_type
MS1397243,Lucian Blaga,False,Zi,Tehnician In Turism,Mediu,,Engleza,B1-B1-B1-B1-B1,Matematica,Geografie,Experimentat,6.516666666666667,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,6.5,6.5,0,6.75,6.75,0,6.3,6.3,0,0.0,0.0,0,Romana,Servicii
MS1396746,Lucian Blaga,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,6.316666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.75,5.75,0,6.85,6.85,0,6.35,6.35,0,7.05,7.05,0,Maghiara,Uman
MS1397113,Lucian Blaga,False,Zi,Filologie,Mediu,,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Experimentat,6.5,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,6.7,6.7,0,6.4,6.4,0,6.4,6.4,0,0.0,0.0,0,Romana,Uman
MS1397257,Lucian Blaga,False,Zi,Tehnician In Turism,Avansat,Maghiara,Engleza,B2-B2-B2-B2-B2,Matematica,Psihologie,Experimentat,6.716666666666666,2,Avansat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,7.5,7.5,0,6.5,6.5,0,6.15,6.15,0,5.75,5.75,0,Maghiara,Servicii
MS1397107,Lucian Blaga,False,Zi,Filologie,Mediu,,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Experimentat,6.366666666666666,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.1,5.1,0,8.7,8.7,0,5.3,5.3,0,0.0,0.0,0,Romana,Uman
MS1397126,Lucian Blaga,False,Zi,Filologie,Avansat,,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Experimentat,6.366666666666667,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.85,5.85,0,7.65,7.65,0,5.6,5.6,0,0.0,0.0,0,Romana,Uman
MS1278715,Lucian Blaga,True,Zi,Tehnician In Turism,Avansat,,Engleza,A1-A2-A1-B1-B1,Matematica,Psihologie,Incepator,6.3500000000000005,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.4,5.4,0,6.2,6.2,0,7.45,7.45,0,0.0,0.0,0,Romana,Servicii
MS1397171,Lucian Blaga,False,Zi,Stiinte Sociale,Mediu,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Avansat,6.316666666666666,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.4,5.4,0,6.85,6.85,0,6.7,6.7,0,0.0,0.0,0,Romana,Uman
MS1397245,Lucian Blaga,False,Zi,Tehnician In Turism,Experimentat,,Engleza,B1-B1-B1-B1-B1,Matematica,Geografie,Experimentat,6.283333333333334,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.4,5.4,0,6.85,6.85,0,6.6,6.6,0,0.0,0.0,0,Romana,Servicii
MS1397173,Lucian Blaga,False,Zi,Stiinte Sociale,Avansat,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,6.216666666666666,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,6.45,6.45,0,6.75,6.75,0,5.45,5.45,0,0.0,0.0,0,Romana,Uman
MS1396741,Lucian Blaga,False,Zi,Stiinte Sociale,Avansat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,6.316666666666666,2,Mediu,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.35,5.35,0,8.4,8.4,0,5.2,5.2,0,5.8,5.8,0,Maghiara,Uman
MS1397184,Lucian Blaga,False,Zi,Stiinte Sociale,Mediu,,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Avansat,6.016666666666667,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.2,5.2,0,7.85,7.85,0,5.0,5.0,0,0.0,0.0,0,Romana,Uman
MS1397182,Lucian Blaga,False,Zi,Stiinte Sociale,Mediu,,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,5.95,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.1,5.1,0,7.75,7.75,0,5.0,5.0,0,0.0,0.0,0,Romana,Uman
MS1396352,Lucian Blaga,False,Zi,Filologie,Avansat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,6.1499999999999995,2,Mediu,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,6.0,6.0,0,6.65,6.65,0,5.8,5.8,0,5.05,5.05,0,Maghiara,Uman
MS427029,Lucian Blaga,True,Zi,Stiinte Sociale,Experimentat,,Engleza,A2-B1-A1-A2-A1,Istorie,Geografie,Mediu,5.75,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,6.1,6.1,0,5.6,5.6,0,5.55,5.55,0,0.0,0.0,0,Romana,Uman
MS816382,Lucian Blaga,True,Zi,Tehnician In Turism,Avansat,,Engleza,A1-A2--A2-B1,Matematica,Geografie,Mediu,5.633333333333334,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.15,5.15,0,5.7,5.7,0,6.05,6.05,0,0.0,0.0,0,Romana,Servicii
MS1397205,Lucian Blaga,False,Zi,Stiinte Sociale,Avansat,,Engleza,B2-B2-B2-B2-B2,Istorie,Sociologie,Experimentat,5.583333333333333,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.3,5.3,0,6.45,6.45,0,5.0,5.0,0,0.0,0.0,0,Romana,Uman
MS1397210,Lucian Blaga,False,Zi,Stiinte Sociale,Mediu,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,5.516666666666667,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.05,5.05,0,6.5,6.5,0,5.0,5.0,0,0.0,0.0,0,Romana,Uman
MS1397169,Lucian Blaga,False,Zi,Stiinte Sociale,Avansat,,Engleza,B2-B2-B2-B2-B2,Istorie,Sociologie,Experimentat,5.5,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.3,5.3,0,5.7,5.7,0,5.5,5.5,0,0.0,0.0,0,Romana,Uman
MS426400,Lucian Blaga,True,Zi,Filologie,Experimentat,,Franceza,A2-A2--A1-B1,Istorie,Geografie,Mediu,5.433333333333333,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.6,5.6,0,5.6,5.6,0,5.1,5.1,0,0.0,0.0,0,Romana,Uman
MS795658,Lucian Blaga,True,Zi,Filologie,Avansat,Maghiara,Engleza,A2-A2-A2-A2-B1,Istorie,Geografie,Mediu,5.183333333333334,2,Avansat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.15,5.15,0,5.0,5.0,0,5.4,5.4,0,5.3,5.3,0,Maghiara,Uman
MS1280194,Lucian Blaga,True,Zi,Tehnician In Turism,Mediu,,Engleza,A2-A2--A2-B1,Matematica,Geografie,Neprezentat,5.183333333333334,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.0,5.0,0,5.55,5.55,0,5.0,5.0,0,0.0,0.0,0,Romana,Servicii
MS1131578,Lucian Blaga,True,Zi,Tehnician In Turism,Mediu,Maghiara,Engleza,B1-B1-B1-B1-B1,Matematica,Geografie,Experimentat,4.749999999999999,2,Avansat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.1,5.1,0,5.8,5.8,0,3.35,3.35,0,7.55,7.55,0,Maghiara,Servicii
MS1307629,Lucian Blaga,True,Zi,Tehnician In Turism,Avansat,,Engleza,A1-A2--A2-A2,Matematica,Geografie,Neprezentat,5.1499999999999995,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,4.2,4.2,0,5.5,5.5,0,5.75,5.75,0,0.0,0.0,0,Romana,Servicii
MS1396385,Lucian Blaga,False,Zi,Filologie,Mediu,Maghiara,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Experimentat,4.966666666666668,2,Mediu,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.4,5.4,0,7.2,7.2,0,2.3,2.3,0,3.4,3.4,0,Maghiara,Uman
MS1396426,Lucian Blaga,False,Zi,Stiinte Sociale,Avansat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,5.15,2,Experimentat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,4.75,4.75,0,7.05,7.05,0,3.65,3.65,0,5.0,5.0,0,Maghiara,Uman
MS1396438,Lucian Blaga,False,Zi,Stiinte Sociale,Mediu,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,5.3,2,Avansat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,6.1,6.1,0,6.75,6.75,0,3.05,3.05,0,5.0,5.0,0,Maghiara,Uman
MS1396505,Lucian Blaga,False,Zi,Filologie,Mediu,Maghiara,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Experimentat,4.6499999999999995,2,Mediu,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,3.65,3.65,0,6.8,6.8,0,3.5,3.5,0,3.85,3.85,0,Maghiara,Uman
MS1396518,Lucian Blaga,False,Zi,Stiinte Sociale,Avansat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,4.866666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.3,5.3,0,5.3,5.3,0,4.0,4.0,0,5.65,5.65,0,Maghiara,Uman
MS1396548,Lucian Blaga,False,Zi,Filologie,Avansat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Psihologie,Experimentat,5.666666666666667,2,Avansat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,4.3,4.3,0,7.65,7.65,0,5.05,5.05,0,5.85,5.85,0,Maghiara,Uman
MS1396582,Lucian Blaga,False,Zi,Filologie,Mediu,Maghiara,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Experimentat,7.066666666666666,2,Mediu,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,8.1,8.1,0,8.8,8.8,0,4.3,4.3,0,5.8,5.8,0,Maghiara,Uman
MS1396660,Lucian Blaga,False,Zi,Stiinte Sociale,Avansat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,5.033333333333333,2,Mediu,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.1,5.1,0,6.35,6.35,0,3.65,3.65,0,5.45,5.45,0,Maghiara,Uman
MS1396672,Lucian Blaga,False,Zi,Stiinte Sociale,Mediu,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,6.883333333333333,2,Avansat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,9.0,9.0,0,9.2,9.2,0,2.45,2.45,0,7.1,7.1,0,Maghiara,Uman
MS1396682,Lucian Blaga,False,Zi,Filologie,Mediu,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,4.983333333333333,2,Avansat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.2,5.2,0,6.05,6.05,0,3.7,3.7,0,5.7,5.7,0,Maghiara,Uman
MS1396692,Lucian Blaga,False,Zi,Filologie,Experimentat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,5.0,2,Avansat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,4.3,4.3,0,5.7,5.7,0,5.0,5.0,0,5.5,5.5,0,Maghiara,Uman
MS1396703,Lucian Blaga,False,Zi,Stiinte Sociale,Avansat,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,3.9499999999999997,2,Avansat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,3.5,3.5,0,3.35,3.35,0,5.0,5.0,0,5.15,5.15,0,Maghiara,Uman
MS1396725,Lucian Blaga,False,Zi,Stiinte Sociale,Mediu,Maghiara,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,4.616666666666667,2,Mediu,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.3,5.3,0,5.0,5.0,0,3.55,3.55,0,5.0,5.0,0,Maghiara,Uman
MS1397108,Lucian Blaga,False,Zi,Filologie,Mediu,,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,5.699999999999999,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,4.8,4.8,0,6.85,6.85,0,5.45,5.45,0,0.0,0.0,0,Romana,Uman
MS1397177,Lucian Blaga,False,Zi,Stiinte Sociale,Mediu,,Engleza,B1-B1-B1-B1-B1,Istorie,"Logica, Argumentare Si Comunicare",Avansat,4.783333333333333,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,6.0,6.0,0,3.35,3.35,0,5.0,5.0,0,0.0,0.0,0,Romana,Uman
MS1397228,Lucian Blaga,False,Zi,Stiinte Sociale,Mediu,,Engleza,B2-B2-B2-B2-B2,Istorie,"Logica, Argumentare Si Comunicare",Experimentat,3.866666666666667,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,4.9,4.9,0,2.75,2.75,0,3.95,3.95,0,0.0,0.0,0,Romana,Uman
MS1397233,Lucian Blaga,False,Zi,Tehnician In Turism,Mediu,,Engleza,B2-B2-B2-B2-B2,Matematica,"Logica, Argumentare Si Comunicare",Avansat,4.716666666666667,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,5.0,5.0,0,3.8,3.8,0,5.35,5.35,0,0.0,0.0,0,Romana,Servicii
MS1397240,Lucian Blaga,False,Zi,Tehnician In Turism,Mediu,,Engleza,B1-B1-B1-B1-B1,Matematica,Geografie,Experimentat,5.05,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,3.65,3.65,0,6.5,6.5,0,5.0,5.0,0,0.0,0.0,0,Romana,Servicii
MS1397244,Lucian Blaga,False,Zi,Tehnician In Turism,Avansat,,Engleza,B1-B1-B1-B1-B1,Matematica,Geografie,Experimentat,4.35,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,2.6,2.6,0,4.6,4.6,0,5.85,5.85,0,0.0,0.0,0,Romana,Servicii
MS1397253,Lucian Blaga,False,Zi,Tehnician In Turism,Mediu,Maghiara,Engleza,B1-B1-B1-B1-B1,Matematica,Geografie,Experimentat,4.883333333333333,2,Avansat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,4.6,4.6,0,5.05,5.05,0,5.0,5.0,0,5.25,5.25,0,Maghiara,Servicii
MS1397254,Lucian Blaga,False,Zi,Tehnician In Turism,Mediu,Maghiara,Engleza,B1-B1-B1-B1-B1,Matematica,Geografie,Experimentat,5.983333333333333,2,Experimentat,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,7.1,7.1,0,8.8,8.8,0,2.05,2.05,0,6.65,6.65,0,Maghiara,Servicii
MS1397255,Lucian Blaga,False,Zi,Tehnician In Turism,Mediu,Maghiara,Engleza,B2-B2-B2-B2-B2,Matematica,Geografie,Experimentat,5.5,2,Mediu,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,6.05,6.05,0,5.9,5.9,0,4.55,4.55,0,5.2,5.2,0,Maghiara,Servicii
MS1397256,Lucian Blaga,False,Zi,Tehnician In Turism,Mediu,Maghiara,Engleza,B1-B1-B1-B1-B1,Matematica,Geografie,Experimentat,4.133333333333334,2,Mediu,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,2.5,2.5,0,6.8,6.8,0,3.1,3.1,0,4.1,4.1,0,Maghiara,Servicii
MS1395789,Lucian Blaga,True,Zi,Tehnician In Turism,Mediu,,Engleza,A1-A1-A1-A1-A1,Matematica,Geografie,Experimentat,2.9499999999999997,2,,MS,2023,"Liceul Teoretic ""Lucian Blaga"" Reghin",Reghin,True,2661104018,Lucian Blaga Technológiai Líceum,Reghin,Szaszregen,Mures,Maros,Liceul Teoretic,0.0,0.0,0,4.85,4.85,0,4.0,4.0,0,0.0,0.0,0,Romana,Servicii
MS1370669,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,9.6,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,10.0,10.0,0,9.8,9.8,0,9.0,9.0,0,10.0,10.0,0,Maghiara,Real
MS1391888,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Germana Moderna,,Matematica,Informatica C/C++,Experimentat,9.533333333333333,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.5,9.5,0,10.0,10.0,0,9.1,9.1,0,10.0,10.0,0,Maghiara,Real
MS1391931,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Informatica C/C++,Neprezentat,9.566666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.95,9.95,0,10.0,10.0,0,8.75,8.75,0,9.8,9.8,0,Maghiara,Real
MS1369263,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,9.483333333333334,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.8,9.8,0,9.8,9.8,0,8.85,8.85,0,9.7,9.7,0,Maghiara,Real
MS1369472,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,Chimie Organica Nivel I/Ii,Experimentat,9.266666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.75,9.75,0,9.9,9.9,0,8.15,8.15,0,10.0,10.0,0,Maghiara,Real
MS1372420,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,9.316666666666668,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,10.0,10.0,0,9.6,9.6,0,8.35,8.35,0,9.75,9.75,0,Maghiara,Real
MS1373841,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Informatica C/C++,Neprezentat,9.35,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.8,9.8,0,9.2,9.2,0,9.05,9.05,0,9.6,9.6,0,Maghiara,Real
MS1372818,Bolyai Farkas Tirgu Mures,False,Zi,Matematica-Informatica,Experimentat,Maghiara,Engleza,,Matematica,Informatica C/C++,Neprezentat,9.233333333333333,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.25,9.25,0,9.45,9.45,0,9.0,9.0,0,9.9,9.9,0,Maghiara,Real
MS1391390,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Sociale,Experimentat,Maghiara,Engleza,,Istorie,Sociologie,Neprezentat,9.166666666666666,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.35,9.35,0,9.65,9.65,0,8.5,8.5,0,10.0,10.0,0,Maghiara,Uman
MS1373616,Bolyai Farkas Tirgu Mures,False,Zi,Stiinte Ale Naturii,Experimentat,Maghiara,Engleza,,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Neprezentat,9.216666666666667,2,Experimentat,MS,2023,"Liceul Teoretic ""Bolyai Farkas"" Tirgu Mures",Tirgu Mures,True,2661105489,Bolyai Farkas Elméleti Líceum,Tirgu Mures,Marosvasarhely,Mures,Maros,Liceul Teoretic,9.75,9.75,0,9.75,9.75,0,8.15,8.15,0,9.7,9.7,0,Maghiara,Real
